[i] Train : 19922
[i] Valid : 2214
[i] prediction_op : Tensor("concat:0", shape=(?, 7, 7, 2, 25), dtype=float32)
[i] max_iteration : 249000
[i] decay_iteration : [124500 186750]
[i] iter : 125200, loss : 3.2210, xy_loss : 0.1936, wh_loss : 0.0511, obj_loss : 0.0995, noobj_loss : 0.1036, class_loss : 0.0544, l2_reg_loss : 2.7189, train_time : 38sec
[i] iter : 125250, loss : 3.2729, xy_loss : 0.2239, wh_loss : 0.0497, obj_loss : 0.1246, noobj_loss : 0.1013, class_loss : 0.0546, l2_reg_loss : 2.7187, train_time : 38sec
[i] iter : 125300, loss : 3.3176, xy_loss : 0.2620, wh_loss : 0.0565, obj_loss : 0.1223, noobj_loss : 0.1020, class_loss : 0.0561, l2_reg_loss : 2.7186, train_time : 38sec
[i] iter : 125350, loss : 3.2187, xy_loss : 0.1879, wh_loss : 0.0447, obj_loss : 0.1013, noobj_loss : 0.1118, class_loss : 0.0545, l2_reg_loss : 2.7185, train_time : 38sec
[i] iter : 125400, loss : 3.3223, xy_loss : 0.2383, wh_loss : 0.0521, obj_loss : 0.1425, noobj_loss : 0.1103, class_loss : 0.0609, l2_reg_loss : 2.7183, train_time : 38sec
[i] iter : 125450, loss : 3.2890, xy_loss : 0.2508, wh_loss : 0.0506, obj_loss : 0.1173, noobj_loss : 0.0969, class_loss : 0.0552, l2_reg_loss : 2.7182, train_time : 38sec
[i] iter : 125500, loss : 3.2904, xy_loss : 0.2218, wh_loss : 0.0568, obj_loss : 0.1311, noobj_loss : 0.1100, class_loss : 0.0526, l2_reg_loss : 2.7180, train_time : 38sec
[i] iter : 125550, loss : 3.2593, xy_loss : 0.2229, wh_loss : 0.0473, obj_loss : 0.1178, noobj_loss : 0.1070, class_loss : 0.0464, l2_reg_loss : 2.7179, train_time : 38sec
[i] iter : 125600, loss : 3.2426, xy_loss : 0.2193, wh_loss : 0.0501, obj_loss : 0.1066, noobj_loss : 0.0950, class_loss : 0.0538, l2_reg_loss : 2.7178, train_time : 39sec
[i] iter : 125650, loss : 3.1853, xy_loss : 0.1854, wh_loss : 0.0465, obj_loss : 0.0946, noobj_loss : 0.0988, class_loss : 0.0424, l2_reg_loss : 2.7176, train_time : 38sec
[i] iter : 125700, loss : 3.2098, xy_loss : 0.1964, wh_loss : 0.0461, obj_loss : 0.1090, noobj_loss : 0.0960, class_loss : 0.0448, l2_reg_loss : 2.7175, train_time : 38sec
[i] iter : 125750, loss : 3.2083, xy_loss : 0.2127, wh_loss : 0.0487, obj_loss : 0.0993, noobj_loss : 0.0993, class_loss : 0.0310, l2_reg_loss : 2.7174, train_time : 38sec
[i] iter : 125800, loss : 3.2011, xy_loss : 0.2006, wh_loss : 0.0443, obj_loss : 0.1117, noobj_loss : 0.0916, class_loss : 0.0356, l2_reg_loss : 2.7172, train_time : 38sec
[i] iter : 125850, loss : 3.2914, xy_loss : 0.2312, wh_loss : 0.0517, obj_loss : 0.1192, noobj_loss : 0.0973, class_loss : 0.0749, l2_reg_loss : 2.7171, train_time : 38sec
[i] iter : 125900, loss : 3.2308, xy_loss : 0.1969, wh_loss : 0.0487, obj_loss : 0.1132, noobj_loss : 0.1171, class_loss : 0.0380, l2_reg_loss : 2.7169, train_time : 39sec
[i] iter : 125950, loss : 3.2419, xy_loss : 0.2214, wh_loss : 0.0459, obj_loss : 0.1170, noobj_loss : 0.0907, class_loss : 0.0501, l2_reg_loss : 2.7168, train_time : 38sec
[i] iter : 126000, loss : 3.2430, xy_loss : 0.2168, wh_loss : 0.0466, obj_loss : 0.1078, noobj_loss : 0.0953, class_loss : 0.0598, l2_reg_loss : 2.7167, train_time : 38sec
[i] iter : 126050, loss : 3.1766, xy_loss : 0.1933, wh_loss : 0.0431, obj_loss : 0.0958, noobj_loss : 0.0925, class_loss : 0.0353, l2_reg_loss : 2.7165, train_time : 38sec
[i] iter : 126100, loss : 3.2269, xy_loss : 0.2126, wh_loss : 0.0491, obj_loss : 0.1011, noobj_loss : 0.0966, class_loss : 0.0511, l2_reg_loss : 2.7164, train_time : 38sec
[i] iter : 126150, loss : 3.2262, xy_loss : 0.2149, wh_loss : 0.0469, obj_loss : 0.1125, noobj_loss : 0.0996, class_loss : 0.0360, l2_reg_loss : 2.7162, train_time : 37sec
[i] iter : 126200, loss : 3.2504, xy_loss : 0.2219, wh_loss : 0.0519, obj_loss : 0.1056, noobj_loss : 0.1049, class_loss : 0.0501, l2_reg_loss : 2.7161, train_time : 38sec
[i] iter : 126250, loss : 3.1747, xy_loss : 0.1919, wh_loss : 0.0461, obj_loss : 0.0962, noobj_loss : 0.0891, class_loss : 0.0354, l2_reg_loss : 2.7159, train_time : 38sec
[i] iter : 126300, loss : 3.1757, xy_loss : 0.1793, wh_loss : 0.0446, obj_loss : 0.1008, noobj_loss : 0.0939, class_loss : 0.0413, l2_reg_loss : 2.7158, train_time : 38sec
[i] iter : 126350, loss : 3.1887, xy_loss : 0.1943, wh_loss : 0.0474, obj_loss : 0.0933, noobj_loss : 0.0874, class_loss : 0.0507, l2_reg_loss : 2.7157, train_time : 38sec
[i] iter : 126400, loss : 3.1778, xy_loss : 0.2080, wh_loss : 0.0438, obj_loss : 0.0873, noobj_loss : 0.0896, class_loss : 0.0336, l2_reg_loss : 2.7155, train_time : 38sec
[i] iter : 126450, loss : 3.2566, xy_loss : 0.2220, wh_loss : 0.0500, obj_loss : 0.1220, noobj_loss : 0.0957, class_loss : 0.0515, l2_reg_loss : 2.7154, train_time : 38sec
[i] iter : 126500, loss : 3.2274, xy_loss : 0.2109, wh_loss : 0.0439, obj_loss : 0.1075, noobj_loss : 0.0924, class_loss : 0.0575, l2_reg_loss : 2.7152, train_time : 38sec
[i] iter : 126550, loss : 3.1816, xy_loss : 0.2064, wh_loss : 0.0423, obj_loss : 0.0885, noobj_loss : 0.0884, class_loss : 0.0408, l2_reg_loss : 2.7151, train_time : 38sec
[i] iter : 126600, loss : 3.2247, xy_loss : 0.2187, wh_loss : 0.0441, obj_loss : 0.1107, noobj_loss : 0.0933, class_loss : 0.0430, l2_reg_loss : 2.7149, train_time : 38sec
[i] iter : 126650, loss : 3.2006, xy_loss : 0.1978, wh_loss : 0.0455, obj_loss : 0.1058, noobj_loss : 0.0941, class_loss : 0.0427, l2_reg_loss : 2.7148, train_time : 38sec
[i] iter : 126700, loss : 3.2058, xy_loss : 0.2066, wh_loss : 0.0475, obj_loss : 0.0991, noobj_loss : 0.0996, class_loss : 0.0383, l2_reg_loss : 2.7146, train_time : 38sec
[i] iter : 126750, loss : 3.2119, xy_loss : 0.2155, wh_loss : 0.0467, obj_loss : 0.0965, noobj_loss : 0.0929, class_loss : 0.0458, l2_reg_loss : 2.7145, train_time : 38sec
[i] iter : 126800, loss : 3.1953, xy_loss : 0.1956, wh_loss : 0.0457, obj_loss : 0.1030, noobj_loss : 0.0977, class_loss : 0.0389, l2_reg_loss : 2.7143, train_time : 38sec
[i] iter : 126850, loss : 3.2367, xy_loss : 0.2335, wh_loss : 0.0446, obj_loss : 0.1140, noobj_loss : 0.0904, class_loss : 0.0401, l2_reg_loss : 2.7142, train_time : 38sec
[i] iter : 126900, loss : 3.2177, xy_loss : 0.2104, wh_loss : 0.0504, obj_loss : 0.1088, noobj_loss : 0.0918, class_loss : 0.0423, l2_reg_loss : 2.7140, train_time : 38sec
[i] iter : 126950, loss : 3.2058, xy_loss : 0.2029, wh_loss : 0.0474, obj_loss : 0.1006, noobj_loss : 0.0989, class_loss : 0.0421, l2_reg_loss : 2.7139, train_time : 38sec
[i] iter : 127000, loss : 3.1669, xy_loss : 0.1714, wh_loss : 0.0453, obj_loss : 0.0957, noobj_loss : 0.0978, class_loss : 0.0431, l2_reg_loss : 2.7137, train_time : 38sec
[i] iter : 127050, loss : 3.1586, xy_loss : 0.1884, wh_loss : 0.0415, obj_loss : 0.0942, noobj_loss : 0.0903, class_loss : 0.0307, l2_reg_loss : 2.7136, train_time : 38sec
[i] iter : 127100, loss : 3.2204, xy_loss : 0.2165, wh_loss : 0.0443, obj_loss : 0.1100, noobj_loss : 0.0962, class_loss : 0.0399, l2_reg_loss : 2.7134, train_time : 37sec
[i] iter : 127150, loss : 3.2042, xy_loss : 0.1891, wh_loss : 0.0491, obj_loss : 0.1026, noobj_loss : 0.0981, class_loss : 0.0520, l2_reg_loss : 2.7133, train_time : 38sec
[i] iter : 127200, loss : 3.1942, xy_loss : 0.2049, wh_loss : 0.0444, obj_loss : 0.0952, noobj_loss : 0.0869, class_loss : 0.0496, l2_reg_loss : 2.7131, train_time : 38sec
[i] iter : 127250, loss : 3.2171, xy_loss : 0.2047, wh_loss : 0.0446, obj_loss : 0.1066, noobj_loss : 0.0955, class_loss : 0.0528, l2_reg_loss : 2.7130, train_time : 38sec
[i] iter : 127300, loss : 3.2356, xy_loss : 0.2177, wh_loss : 0.0512, obj_loss : 0.1173, noobj_loss : 0.0872, class_loss : 0.0494, l2_reg_loss : 2.7128, train_time : 38sec
[i] iter : 127350, loss : 3.1385, xy_loss : 0.1798, wh_loss : 0.0405, obj_loss : 0.0898, noobj_loss : 0.0807, class_loss : 0.0349, l2_reg_loss : 2.7127, train_time : 38sec
[i] iter : 127400, loss : 3.2050, xy_loss : 0.2075, wh_loss : 0.0420, obj_loss : 0.0983, noobj_loss : 0.0907, class_loss : 0.0540, l2_reg_loss : 2.7125, train_time : 38sec
[i] iter : 127450, loss : 3.1472, xy_loss : 0.1720, wh_loss : 0.0406, obj_loss : 0.0953, noobj_loss : 0.0874, class_loss : 0.0396, l2_reg_loss : 2.7123, train_time : 38sec
[i] iter : 127500, loss : 3.2062, xy_loss : 0.1976, wh_loss : 0.0455, obj_loss : 0.1093, noobj_loss : 0.0879, class_loss : 0.0537, l2_reg_loss : 2.7122, train_time : 38sec
[i] iter : 127550, loss : 3.1837, xy_loss : 0.1967, wh_loss : 0.0487, obj_loss : 0.1069, noobj_loss : 0.0856, class_loss : 0.0336, l2_reg_loss : 2.7120, train_time : 38sec
[i] iter : 127600, loss : 3.1125, xy_loss : 0.1549, wh_loss : 0.0405, obj_loss : 0.0853, noobj_loss : 0.0896, class_loss : 0.0302, l2_reg_loss : 2.7119, train_time : 38sec
[i] iter : 127650, loss : 3.1300, xy_loss : 0.1815, wh_loss : 0.0399, obj_loss : 0.0891, noobj_loss : 0.0818, class_loss : 0.0261, l2_reg_loss : 2.7117, train_time : 37sec
[i] iter : 127700, loss : 3.1777, xy_loss : 0.1987, wh_loss : 0.0444, obj_loss : 0.0973, noobj_loss : 0.0871, class_loss : 0.0386, l2_reg_loss : 2.7116, train_time : 37sec
[i] iter : 127750, loss : 3.2053, xy_loss : 0.2060, wh_loss : 0.0512, obj_loss : 0.0991, noobj_loss : 0.0976, class_loss : 0.0400, l2_reg_loss : 2.7114, train_time : 38sec
[i] iter : 127800, loss : 3.1662, xy_loss : 0.1814, wh_loss : 0.0465, obj_loss : 0.0953, noobj_loss : 0.0935, class_loss : 0.0382, l2_reg_loss : 2.7113, train_time : 38sec
[i] iter : 127850, loss : 3.1994, xy_loss : 0.1924, wh_loss : 0.0435, obj_loss : 0.1109, noobj_loss : 0.0981, class_loss : 0.0433, l2_reg_loss : 2.7111, train_time : 38sec
[i] iter : 127900, loss : 3.2288, xy_loss : 0.2003, wh_loss : 0.0497, obj_loss : 0.1102, noobj_loss : 0.0970, class_loss : 0.0607, l2_reg_loss : 2.7109, train_time : 38sec
[i] iter : 127950, loss : 3.1764, xy_loss : 0.1909, wh_loss : 0.0447, obj_loss : 0.0960, noobj_loss : 0.0878, class_loss : 0.0463, l2_reg_loss : 2.7108, train_time : 37sec
[i] iter : 128000, loss : 3.1890, xy_loss : 0.2040, wh_loss : 0.0456, obj_loss : 0.1051, noobj_loss : 0.0947, class_loss : 0.0290, l2_reg_loss : 2.7106, train_time : 37sec
[i] iter : 128050, loss : 3.1747, xy_loss : 0.1852, wh_loss : 0.0447, obj_loss : 0.1059, noobj_loss : 0.0817, class_loss : 0.0468, l2_reg_loss : 2.7105, train_time : 37sec
[i] iter : 128100, loss : 3.1597, xy_loss : 0.2110, wh_loss : 0.0385, obj_loss : 0.0901, noobj_loss : 0.0790, class_loss : 0.0308, l2_reg_loss : 2.7103, train_time : 38sec
[i] iter : 128150, loss : 3.1316, xy_loss : 0.1861, wh_loss : 0.0400, obj_loss : 0.0826, noobj_loss : 0.0819, class_loss : 0.0309, l2_reg_loss : 2.7102, train_time : 38sec
[i] iter : 128200, loss : 3.1167, xy_loss : 0.1713, wh_loss : 0.0391, obj_loss : 0.0854, noobj_loss : 0.0833, class_loss : 0.0277, l2_reg_loss : 2.7100, train_time : 38sec
[i] iter : 128250, loss : 3.1851, xy_loss : 0.2074, wh_loss : 0.0457, obj_loss : 0.1024, noobj_loss : 0.0921, class_loss : 0.0276, l2_reg_loss : 2.7098, train_time : 38sec
[i] iter : 128300, loss : 3.0616, xy_loss : 0.1411, wh_loss : 0.0398, obj_loss : 0.0702, noobj_loss : 0.0654, class_loss : 0.0353, l2_reg_loss : 2.7097, train_time : 38sec
[i] iter : 128350, loss : 3.1153, xy_loss : 0.1625, wh_loss : 0.0438, obj_loss : 0.0765, noobj_loss : 0.0772, class_loss : 0.0458, l2_reg_loss : 2.7095, train_time : 38sec
[i] iter : 128400, loss : 3.1500, xy_loss : 0.1846, wh_loss : 0.0443, obj_loss : 0.0856, noobj_loss : 0.0722, class_loss : 0.0539, l2_reg_loss : 2.7094, train_time : 38sec
[i] iter : 128450, loss : 3.1265, xy_loss : 0.1838, wh_loss : 0.0400, obj_loss : 0.0790, noobj_loss : 0.0846, class_loss : 0.0298, l2_reg_loss : 2.7092, train_time : 38sec
[i] iter : 128500, loss : 3.1779, xy_loss : 0.1833, wh_loss : 0.0452, obj_loss : 0.1055, noobj_loss : 0.0963, class_loss : 0.0387, l2_reg_loss : 2.7090, train_time : 38sec
[i] iter : 128550, loss : 3.0698, xy_loss : 0.1454, wh_loss : 0.0364, obj_loss : 0.0804, noobj_loss : 0.0695, class_loss : 0.0291, l2_reg_loss : 2.7089, train_time : 38sec
[i] iter : 128600, loss : 3.1879, xy_loss : 0.2009, wh_loss : 0.0442, obj_loss : 0.1097, noobj_loss : 0.0908, class_loss : 0.0335, l2_reg_loss : 2.7087, train_time : 38sec
[i] iter : 128650, loss : 3.1781, xy_loss : 0.1967, wh_loss : 0.0457, obj_loss : 0.0956, noobj_loss : 0.0946, class_loss : 0.0369, l2_reg_loss : 2.7086, train_time : 38sec
[i] iter : 128700, loss : 3.1787, xy_loss : 0.2019, wh_loss : 0.0468, obj_loss : 0.0963, noobj_loss : 0.0875, class_loss : 0.0377, l2_reg_loss : 2.7084, train_time : 38sec
[i] iter : 128750, loss : 3.2139, xy_loss : 0.2058, wh_loss : 0.0468, obj_loss : 0.1098, noobj_loss : 0.0913, class_loss : 0.0519, l2_reg_loss : 2.7082, train_time : 38sec
[i] iter : 128800, loss : 3.1725, xy_loss : 0.1874, wh_loss : 0.0419, obj_loss : 0.0989, noobj_loss : 0.0826, class_loss : 0.0536, l2_reg_loss : 2.7081, train_time : 38sec
[i] iter : 128850, loss : 3.1123, xy_loss : 0.1593, wh_loss : 0.0441, obj_loss : 0.0912, noobj_loss : 0.0733, class_loss : 0.0364, l2_reg_loss : 2.7079, train_time : 38sec
[i] iter : 128900, loss : 3.1505, xy_loss : 0.1666, wh_loss : 0.0400, obj_loss : 0.0940, noobj_loss : 0.0960, class_loss : 0.0462, l2_reg_loss : 2.7077, train_time : 38sec
[i] iter : 128950, loss : 3.0932, xy_loss : 0.1660, wh_loss : 0.0410, obj_loss : 0.0754, noobj_loss : 0.0683, class_loss : 0.0350, l2_reg_loss : 2.7076, train_time : 38sec
[i] iter : 129000, loss : 3.1601, xy_loss : 0.1923, wh_loss : 0.0434, obj_loss : 0.0968, noobj_loss : 0.0822, class_loss : 0.0378, l2_reg_loss : 2.7074, train_time : 38sec
[i] iter : 129050, loss : 3.1610, xy_loss : 0.1834, wh_loss : 0.0445, obj_loss : 0.0932, noobj_loss : 0.0942, class_loss : 0.0384, l2_reg_loss : 2.7073, train_time : 38sec
[i] iter : 129100, loss : 3.1653, xy_loss : 0.1789, wh_loss : 0.0446, obj_loss : 0.0995, noobj_loss : 0.0926, class_loss : 0.0427, l2_reg_loss : 2.7071, train_time : 38sec
[i] iter : 129150, loss : 3.1617, xy_loss : 0.1925, wh_loss : 0.0480, obj_loss : 0.0946, noobj_loss : 0.0800, class_loss : 0.0397, l2_reg_loss : 2.7069, train_time : 38sec
[i] iter : 129200, loss : 3.1453, xy_loss : 0.1803, wh_loss : 0.0434, obj_loss : 0.0766, noobj_loss : 0.0946, class_loss : 0.0437, l2_reg_loss : 2.7068, train_time : 38sec
[i] iter : 129250, loss : 3.1811, xy_loss : 0.1856, wh_loss : 0.0444, obj_loss : 0.1150, noobj_loss : 0.0973, class_loss : 0.0322, l2_reg_loss : 2.7066, train_time : 38sec
[i] iter : 129300, loss : 3.1123, xy_loss : 0.1777, wh_loss : 0.0405, obj_loss : 0.0788, noobj_loss : 0.0760, class_loss : 0.0328, l2_reg_loss : 2.7064, train_time : 38sec
[i] iter : 129350, loss : 3.1683, xy_loss : 0.1768, wh_loss : 0.0433, obj_loss : 0.1029, noobj_loss : 0.0852, class_loss : 0.0538, l2_reg_loss : 2.7063, train_time : 37sec
[i] iter : 129400, loss : 3.1657, xy_loss : 0.1887, wh_loss : 0.0437, obj_loss : 0.0889, noobj_loss : 0.0864, class_loss : 0.0520, l2_reg_loss : 2.7061, train_time : 38sec
[i] iter : 129450, loss : 3.1678, xy_loss : 0.1912, wh_loss : 0.0480, obj_loss : 0.0935, noobj_loss : 0.0871, class_loss : 0.0421, l2_reg_loss : 2.7060, train_time : 38sec
[i] iter : 129500, loss : 3.1955, xy_loss : 0.1990, wh_loss : 0.0441, obj_loss : 0.1021, noobj_loss : 0.0919, class_loss : 0.0526, l2_reg_loss : 2.7058, train_time : 38sec
[i] iter : 129550, loss : 3.1668, xy_loss : 0.1970, wh_loss : 0.0421, obj_loss : 0.0917, noobj_loss : 0.0863, class_loss : 0.0440, l2_reg_loss : 2.7056, train_time : 38sec
[i] iter : 129600, loss : 3.1618, xy_loss : 0.1897, wh_loss : 0.0431, obj_loss : 0.0921, noobj_loss : 0.0856, class_loss : 0.0458, l2_reg_loss : 2.7055, train_time : 38sec
[i] iter : 129650, loss : 3.1137, xy_loss : 0.1626, wh_loss : 0.0432, obj_loss : 0.0911, noobj_loss : 0.0784, class_loss : 0.0332, l2_reg_loss : 2.7053, train_time : 38sec
[i] iter : 129700, loss : 3.1597, xy_loss : 0.1892, wh_loss : 0.0448, obj_loss : 0.0971, noobj_loss : 0.0882, class_loss : 0.0352, l2_reg_loss : 2.7051, train_time : 38sec
[i] iter : 129750, loss : 3.1220, xy_loss : 0.1754, wh_loss : 0.0397, obj_loss : 0.0808, noobj_loss : 0.0865, class_loss : 0.0346, l2_reg_loss : 2.7050, train_time : 38sec
[i] iter : 129800, loss : 3.1343, xy_loss : 0.1708, wh_loss : 0.0383, obj_loss : 0.0872, noobj_loss : 0.0805, class_loss : 0.0528, l2_reg_loss : 2.7048, train_time : 38sec
[i] iter : 129850, loss : 3.1327, xy_loss : 0.1744, wh_loss : 0.0431, obj_loss : 0.0955, noobj_loss : 0.0775, class_loss : 0.0375, l2_reg_loss : 2.7047, train_time : 37sec
[i] iter : 129900, loss : 3.1201, xy_loss : 0.1743, wh_loss : 0.0432, obj_loss : 0.0808, noobj_loss : 0.0830, class_loss : 0.0343, l2_reg_loss : 2.7045, train_time : 38sec
[i] iter : 129950, loss : 3.1237, xy_loss : 0.1716, wh_loss : 0.0418, obj_loss : 0.0820, noobj_loss : 0.0810, class_loss : 0.0429, l2_reg_loss : 2.7043, train_time : 38sec
[i] iter : 130000, loss : 3.0693, xy_loss : 0.1607, wh_loss : 0.0365, obj_loss : 0.0755, noobj_loss : 0.0678, class_loss : 0.0247, l2_reg_loss : 2.7042, train_time : 38sec
[i] valid mAP : 59.177751, best valid mAP : 59.177751
[i] iter : 130050, loss : 3.1353, xy_loss : 0.1858, wh_loss : 0.0392, obj_loss : 0.0888, noobj_loss : 0.0822, class_loss : 0.0352, l2_reg_loss : 2.7040, train_time : 118sec
[i] iter : 130100, loss : 3.1454, xy_loss : 0.1929, wh_loss : 0.0436, obj_loss : 0.0823, noobj_loss : 0.0796, class_loss : 0.0432, l2_reg_loss : 2.7038, train_time : 38sec
[i] iter : 130150, loss : 3.1253, xy_loss : 0.1791, wh_loss : 0.0434, obj_loss : 0.0904, noobj_loss : 0.0775, class_loss : 0.0313, l2_reg_loss : 2.7037, train_time : 38sec
[i] iter : 130200, loss : 3.1244, xy_loss : 0.1819, wh_loss : 0.0476, obj_loss : 0.0683, noobj_loss : 0.0737, class_loss : 0.0493, l2_reg_loss : 2.7035, train_time : 38sec
[i] iter : 130250, loss : 3.1477, xy_loss : 0.1826, wh_loss : 0.0424, obj_loss : 0.0880, noobj_loss : 0.0794, class_loss : 0.0520, l2_reg_loss : 2.7033, train_time : 38sec
[i] iter : 130300, loss : 3.1529, xy_loss : 0.1821, wh_loss : 0.0431, obj_loss : 0.1014, noobj_loss : 0.0865, class_loss : 0.0367, l2_reg_loss : 2.7032, train_time : 38sec
[i] iter : 130350, loss : 3.1485, xy_loss : 0.1843, wh_loss : 0.0424, obj_loss : 0.0976, noobj_loss : 0.0860, class_loss : 0.0352, l2_reg_loss : 2.7030, train_time : 38sec
[i] iter : 130400, loss : 3.0981, xy_loss : 0.1638, wh_loss : 0.0397, obj_loss : 0.0765, noobj_loss : 0.0834, class_loss : 0.0318, l2_reg_loss : 2.7028, train_time : 38sec
[i] iter : 130450, loss : 3.1026, xy_loss : 0.1565, wh_loss : 0.0408, obj_loss : 0.0818, noobj_loss : 0.0889, class_loss : 0.0319, l2_reg_loss : 2.7027, train_time : 38sec
[i] iter : 130500, loss : 3.1446, xy_loss : 0.1797, wh_loss : 0.0419, obj_loss : 0.0949, noobj_loss : 0.0861, class_loss : 0.0395, l2_reg_loss : 2.7025, train_time : 38sec
[i] iter : 130550, loss : 3.0875, xy_loss : 0.1549, wh_loss : 0.0425, obj_loss : 0.0803, noobj_loss : 0.0763, class_loss : 0.0312, l2_reg_loss : 2.7023, train_time : 38sec
[i] iter : 130600, loss : 3.1104, xy_loss : 0.1760, wh_loss : 0.0407, obj_loss : 0.0837, noobj_loss : 0.0738, class_loss : 0.0340, l2_reg_loss : 2.7022, train_time : 38sec
[i] iter : 130650, loss : 3.1155, xy_loss : 0.1754, wh_loss : 0.0411, obj_loss : 0.0778, noobj_loss : 0.0798, class_loss : 0.0394, l2_reg_loss : 2.7020, train_time : 38sec
[i] iter : 130700, loss : 3.1593, xy_loss : 0.1985, wh_loss : 0.0490, obj_loss : 0.0973, noobj_loss : 0.0787, class_loss : 0.0339, l2_reg_loss : 2.7018, train_time : 39sec
[i] iter : 130750, loss : 3.1942, xy_loss : 0.2022, wh_loss : 0.0526, obj_loss : 0.1100, noobj_loss : 0.0893, class_loss : 0.0385, l2_reg_loss : 2.7017, train_time : 39sec
[i] iter : 130800, loss : 3.0864, xy_loss : 0.1568, wh_loss : 0.0391, obj_loss : 0.0828, noobj_loss : 0.0761, class_loss : 0.0302, l2_reg_loss : 2.7015, train_time : 37sec
[i] iter : 130850, loss : 3.2210, xy_loss : 0.2180, wh_loss : 0.0489, obj_loss : 0.1060, noobj_loss : 0.0962, class_loss : 0.0507, l2_reg_loss : 2.7013, train_time : 37sec
[i] iter : 130900, loss : 3.1507, xy_loss : 0.1825, wh_loss : 0.0430, obj_loss : 0.1000, noobj_loss : 0.0861, class_loss : 0.0381, l2_reg_loss : 2.7012, train_time : 39sec
[i] iter : 130950, loss : 3.0706, xy_loss : 0.1501, wh_loss : 0.0429, obj_loss : 0.0743, noobj_loss : 0.0763, class_loss : 0.0261, l2_reg_loss : 2.7010, train_time : 38sec
[i] iter : 131000, loss : 3.0755, xy_loss : 0.1582, wh_loss : 0.0349, obj_loss : 0.0787, noobj_loss : 0.0683, class_loss : 0.0347, l2_reg_loss : 2.7008, train_time : 38sec
[i] iter : 131050, loss : 3.1475, xy_loss : 0.1869, wh_loss : 0.0407, obj_loss : 0.0888, noobj_loss : 0.0889, class_loss : 0.0416, l2_reg_loss : 2.7007, train_time : 37sec
[i] iter : 131100, loss : 3.1170, xy_loss : 0.1629, wh_loss : 0.0389, obj_loss : 0.0892, noobj_loss : 0.0909, class_loss : 0.0346, l2_reg_loss : 2.7005, train_time : 38sec
[i] iter : 131150, loss : 3.1328, xy_loss : 0.1831, wh_loss : 0.0408, obj_loss : 0.0956, noobj_loss : 0.0832, class_loss : 0.0298, l2_reg_loss : 2.7003, train_time : 38sec
[i] iter : 131200, loss : 3.0771, xy_loss : 0.1599, wh_loss : 0.0366, obj_loss : 0.0746, noobj_loss : 0.0777, class_loss : 0.0281, l2_reg_loss : 2.7002, train_time : 38sec
[i] iter : 131250, loss : 3.1140, xy_loss : 0.1730, wh_loss : 0.0424, obj_loss : 0.0861, noobj_loss : 0.0758, class_loss : 0.0367, l2_reg_loss : 2.7000, train_time : 37sec
[i] iter : 131300, loss : 3.1515, xy_loss : 0.1954, wh_loss : 0.0446, obj_loss : 0.0984, noobj_loss : 0.0796, class_loss : 0.0338, l2_reg_loss : 2.6998, train_time : 38sec
[i] iter : 131350, loss : 3.0851, xy_loss : 0.1699, wh_loss : 0.0355, obj_loss : 0.0703, noobj_loss : 0.0730, class_loss : 0.0368, l2_reg_loss : 2.6996, train_time : 38sec
[i] iter : 131400, loss : 3.0786, xy_loss : 0.1564, wh_loss : 0.0387, obj_loss : 0.0815, noobj_loss : 0.0753, class_loss : 0.0273, l2_reg_loss : 2.6995, train_time : 37sec
[i] iter : 131450, loss : 3.0777, xy_loss : 0.1555, wh_loss : 0.0365, obj_loss : 0.0759, noobj_loss : 0.0754, class_loss : 0.0350, l2_reg_loss : 2.6993, train_time : 38sec
[i] iter : 131500, loss : 3.1347, xy_loss : 0.1783, wh_loss : 0.0415, obj_loss : 0.0865, noobj_loss : 0.0787, class_loss : 0.0506, l2_reg_loss : 2.6991, train_time : 38sec
[i] iter : 131550, loss : 3.1427, xy_loss : 0.1920, wh_loss : 0.0451, obj_loss : 0.0740, noobj_loss : 0.0779, class_loss : 0.0548, l2_reg_loss : 2.6990, train_time : 37sec
[i] iter : 131600, loss : 3.0736, xy_loss : 0.1516, wh_loss : 0.0421, obj_loss : 0.0777, noobj_loss : 0.0737, class_loss : 0.0298, l2_reg_loss : 2.6988, train_time : 38sec
[i] iter : 131650, loss : 3.1401, xy_loss : 0.1758, wh_loss : 0.0449, obj_loss : 0.0914, noobj_loss : 0.0767, class_loss : 0.0528, l2_reg_loss : 2.6986, train_time : 37sec
[i] iter : 131700, loss : 3.0662, xy_loss : 0.1507, wh_loss : 0.0418, obj_loss : 0.0789, noobj_loss : 0.0708, class_loss : 0.0256, l2_reg_loss : 2.6985, train_time : 38sec
[i] iter : 131750, loss : 3.1001, xy_loss : 0.1579, wh_loss : 0.0397, obj_loss : 0.0872, noobj_loss : 0.0815, class_loss : 0.0356, l2_reg_loss : 2.6983, train_time : 38sec
[i] iter : 131800, loss : 3.0858, xy_loss : 0.1589, wh_loss : 0.0430, obj_loss : 0.0852, noobj_loss : 0.0716, class_loss : 0.0289, l2_reg_loss : 2.6981, train_time : 38sec
[i] iter : 131850, loss : 3.0892, xy_loss : 0.1513, wh_loss : 0.0364, obj_loss : 0.0860, noobj_loss : 0.0875, class_loss : 0.0300, l2_reg_loss : 2.6979, train_time : 38sec
